timestamp,location,voltage,current,power_kw,energy_kwh,power_factor
2026-08-24 02:10:17,Main Meter,224.9,2.31,0.488,1690.57,0.94
2026-08-24 02:10:17,Lab Building A,225.6,1.11,0.23,1412.09,0.92
2026-08-24 02:10:17,Library Wing,234.3,1.5,0.313,1136.34,0.89
2026-08-24 02:10:17,Computer Center,220.4,2.5,0.507,1525.65,0.92
2026-08-24 02:10:17,Cafeteria Block,225.2,1.21,0.264,987.2,0.97
2026-08-24 06:04:00,Main Meter,235.8,1.43,0.327,1692.55,0.97
2026-08-24 06:04:00,Lab Building A,228.7,1.78,0.37,1414.43,0.91
2026-08-24 06:04:00,Library Wing,234.0,0.94,0.205,1137.59,0.93
2026-08-24 06:04:00,Computer Center,231.2,2.63,0.553,1528.94,0.91
2026-08-24 06:04:00,Cafeteria Block,233.6,1.45,0.301,989.04,0.89
2026-08-24 10:19:40,Main Meter,230.3,3.56,0.779,1696.88,0.95
2026-08-24 10:19:40,Lab Building A,233.4,2.7,0.599,1417.95,0.95
2026-08-24 10:19:40,Library Wing,222.5,2.97,0.601,1141.22,0.91
2026-08-24 10:19:40,Computer Center,218.8,4.96,1.042,1535.6,0.96
2026-08-24 10:19:40,Cafeteria Block,224.3,3.55,0.733,993.8,0.92
2026-08-24 14:21:36,Main Meter,235.7,5.31,1.176,1703.87,0.94
2026-08-24 14:21:36,Lab Building A,232.7,3.42,0.716,1422.56,0.9
2026-08-24 14:21:36,Library Wing,222.7,2.78,0.57,1144.6,0.92
2026-08-24 14:21:36,Computer Center,236.9,6.45,1.436,1543.66,0.94
2026-08-24 14:21:36,Cafeteria Block,227.4,3.54,0.724,998.36,0.9
2026-08-24 18:16:34,Main Meter,236.0,4.71,1.0,1710.1,0.9
2026-08-24 18:16:34,Lab Building A,230.7,3.12,0.641,1426.31,0.89
2026-08-24 18:16:34,Library Wing,230.6,3.87,0.803,1149.41,0.9
2026-08-24 18:16:34,Computer Center,227.9,7.19,1.508,1552.28,0.92
2026-08-24 18:16:34,Cafeteria Block,229.5,3.98,0.877,1003.94,0.96
2026-08-24 22:26:25,Main Meter,224.4,1.37,0.274,1711.79,0.89
2026-08-24 22:26:25,Lab Building A,231.3,1.11,0.231,1427.71,0.9
2026-08-24 22:26:25,Library Wing,222.3,1.23,0.262,1151.09,0.96
2026-08-24 22:26:25,Computer Center,222.9,2.7,0.542,1555.47,0.9
2026-08-24 22:26:25,Cafeteria Block,225.9,1.9,0.382,1006.22,0.89
2026-08-25 02:03:37,Main Meter,223.4,1.93,0.397,1714.23,0.92
2026-08-25 02:03:37,Lab Building A,237.7,0.89,0.193,1428.79,0.91
2026-08-25 02:03:37,Library Wing,237.6,1.11,0.243,1152.51,0.92
2026-08-25 02:03:37,Computer Center,235.2,3.18,0.711,1560.06,0.95
2026-08-25 02:03:37,Cafeteria Block,228.2,1.08,0.227,1007.6,0.92
2026-08-25 06:54:58,Main Meter,220.9,1.68,0.349,1716.44,0.94
2026-08-25 06:54:58,Lab Building A,234.8,1.86,0.406,1431.19,0.93
2026-08-25 06:54:58,Library Wing,232.8,1.96,0.424,1155.24,0.93
2026-08-25 06:54:58,Computer Center,220.3,2.2,0.465,1562.81,0.96
2026-08-25 06:54:58,Cafeteria Block,221.7,0.73,0.154,1008.58,0.95
2026-08-25 10:15:16,Main Meter,235.7,4.43,1.002,1722.57,0.96
2026-08-25 10:15:16,Lab Building A,233.0,3.28,0.695,1435.05,0.91
2026-08-25 10:15:16,Library Wing,232.4,3.92,0.847,1160.0,0.93
2026-08-25 10:15:16,Computer Center,235.0,6.49,1.403,1571.27,0.92
2026-08-25 10:15:16,Cafeteria Block,227.3,3.38,0.714,1012.93,0.93
2026-08-25 14:10:10,Main Meter,231.9,4.4,0.918,1728.04,0.9
2026-08-25 14:10:10,Lab Building A,227.1,3.85,0.769,1440.02,0.88
2026-08-25 14:10:10,Library Wing,221.5,3.14,0.654,1164.06,0.94
2026-08-25 14:10:10,Computer Center,238.4,5.77,1.238,1578.64,0.9
2026-08-25 14:10:10,Cafeteria Block,228.9,3.23,0.673,1016.71,0.91
2026-08-25 18:59:38,Main Meter,222.0,3.89,0.838,1733.44,0.97
2026-08-25 18:59:38,Lab Building A,224.2,4.16,0.895,1445.08,0.96
2026-08-25 18:59:38,Library Wing,236.5,4.06,0.874,1169.55,0.91
2026-08-25 18:59:38,Computer Center,227.3,6.13,1.31,1585.86,0.94
2026-08-25 18:59:38,Cafeteria Block,218.9,3.17,0.666,1020.5,0.96
2026-08-25 22:44:41,Main Meter,223.4,1.73,0.371,1735.84,0.96
2026-08-25 22:44:41,Lab Building A,218.3,1.78,0.342,1447.11,0.88
2026-08-25 22:44:41,Library Wing,239.6,1.35,0.301,1171.49,0.93
2026-08-25 22:44:41,Computer Center,237.4,1.84,0.406,1588.17,0.93
2026-08-25 22:44:41,Cafeteria Block,225.7,0.77,0.158,1021.46,0.91
2026-08-26 02:38:36,Main Meter,228.8,2.17,0.482,1738.89,0.97
2026-08-26 02:38:36,Lab Building A,222.0,1.79,0.35,1449.33,0.88
2026-08-26 02:38:36,Library Wing,224.1,1.68,0.361,1173.55,0.96
2026-08-26 02:38:36,Computer Center,229.6,2.66,0.574,1591.58,0.94
2026-08-26 02:38:36,Cafeteria Block,233.4,1.09,0.247,1023.03,0.97
2026-08-26 06:07:03,Main Meter,238.4,1.46,0.331,1741.03,0.95
2026-08-26 06:07:03,Lab Building A,230.2,1.22,0.27,1450.96,0.96
2026-08-26 06:07:03,Library Wing,225.3,1.36,0.282,1175.28,0.92
2026-08-26 06:07:03,Computer Center,224.4,1.49,0.304,1593.42,0.91
2026-08-26 06:07:03,Cafeteria Block,234.0,1.44,0.323,1025.07,0.96
2026-08-26 10:37:23,Main Meter,235.8,5.14,1.139,1748.04,0.94
2026-08-26 10:37:23,Lab Building A,220.9,4.24,0.88,1456.65,0.94
2026-08-26 10:37:23,Library Wing,233.6,4.03,0.885,1180.9,0.94
2026-08-26 10:37:23,Computer Center,231.9,6.4,1.41,1601.54,0.95
2026-08-26 10:37:23,Cafeteria Block,236.3,3.12,0.7,1029.36,0.95
2026-08-26 14:32:12,Main Meter,219.0,4.62,0.921,1753.95,0.91
2026-08-26 14:32:12,Lab Building A,236.3,3.06,0.651,1460.35,0.9
2026-08-26 14:32:12,Library Wing,236.6,2.5,0.556,1184.46,0.94
2026-08-26 14:32:12,Computer Center,234.5,6.17,1.375,1609.78,0.95
2026-08-26 14:32:12,Cafeteria Block,220.6,3.98,0.817,1034.08,0.93
2026-08-26 18:56:22,Main Meter,219.2,4.63,0.903,1759.14,0.89
2026-08-26 18:56:22,Lab Building A,235.4,4.34,0.971,1466.07,0.95
2026-08-26 18:56:22,Library Wing,233.0,4.16,0.94,1190.0,0.97
2026-08-26 18:56:22,Computer Center,219.6,5.68,1.135,1617.12,0.91
2026-08-26 18:56:22,Cafeteria Block,224.8,3.46,0.692,1037.95,0.89
2026-08-26 22:48:31,Main Meter,220.5,1.75,0.347,1761.32,0.9
2026-08-26 22:48:31,Lab Building A,224.9,1.37,0.29,1467.95,0.94
2026-08-26 22:48:31,Library Wing,230.8,1.03,0.221,1191.32,0.93
2026-08-26 22:48:31,Computer Center,236.0,3.32,0.697,1621.64,0.89
2026-08-26 22:48:31,Cafeteria Block,234.3,1.97,0.434,1040.53,0.94
2026-08-27 02:47:23,Main Meter,237.9,1.52,0.333,1763.28,0.92
2026-08-27 02:47:23,Lab Building A,223.5,1.3,0.273,1469.61,0.94
2026-08-27 02:47:23,Library Wing,236.9,1.08,0.248,1192.71,0.97
2026-08-27 02:47:23,Computer Center,237.6,3.17,0.678,1625.39,0.9
2026-08-27 02:47:23,Cafeteria Block,224.4,1.22,0.263,1042.23,0.96
2026-08-27 06:48:30,Main Meter,235.1,1.7,0.368,1765.42,0.92
2026-08-27 06:48:30,Lab Building A,235.4,1.17,0.253,1471.14,0.92
2026-08-27 06:48:30,Library Wing,232.6,1.35,0.298,1194.64,0.95
2026-08-27 06:48:30,Computer Center,221.0,1.95,0.396,1627.71,0.92
2026-08-27 06:48:30,Cafeteria Block,224.1,1.57,0.317,1044.08,0.9
2026-08-27 10:59:42,Main Meter,219.9,4.49,0.908,1771.27,0.92
2026-08-27 10:59:42,Lab Building A,235.2,2.76,0.578,1474.4,0.89
2026-08-27 10:59:42,Library Wing,235.9,2.98,0.633,1198.35,0.9
2026-08-27 10:59:42,Computer Center,231.4,6.88,1.465,1636.67,0.92
2026-08-27 10:59:42,Cafeteria Block,238.5,3.11,0.69,1048.39,0.93
2026-08-27 14:30:09,Main Meter,239.5,5.01,1.152,1778.75,0.96
2026-08-27 14:30:09,Lab Building A,228.5,3.7,0.744,1479.06,0.88
2026-08-27 14:30:09,Library Wing,219.1,2.94,0.606,1201.87,0.94
2026-08-27 14:30:09,Computer Center,223.4,7.48,1.487,1645.78,0.89
2026-08-27 14:30:09,Cafeteria Block,227.4,3.62,0.733,1052.93,0.89
2026-08-27 18:53:53,Main Meter,233.1,3.58,0.801,1783.61,0.96
2026-08-27 18:53:53,Lab Building A,228.4,2.62,0.58,1482.76,0.97
2026-08-27 18:53:53,Library Wing,239.4,2.93,0.631,1205.37,0.9
2026-08-27 18:53:53,Computer Center,224.6,6.7,1.339,1653.22,0.89
2026-08-27 18:53:53,Cafeteria Block,232.7,3.82,0.836,1057.81,0.94
2026-08-27 22:37:56,Main Meter,236.6,1.57,0.338,1785.72,0.91
2026-08-27 22:37:56,Lab Building A,221.6,1.12,0.238,1484.23,0.96
2026-08-27 22:37:56,Library Wing,218.7,1.08,0.215,1206.62,0.91
2026-08-27 22:37:56,Computer Center,230.3,1.92,0.407,1655.81,0.92
2026-08-27 22:37:56,Cafeteria Block,232.0,1.57,0.328,1059.74,0.9
2026-08-28 02:42:03,Main Meter,232.9,1.93,0.427,1788.1,0.95
2026-08-28 02:42:03,Lab Building A,219.2,1.26,0.26,1485.77,0.94
2026-08-28 02:42:03,Library Wing,226.4,1.25,0.255,1208.21,0.9
2026-08-28 02:42:03,Computer Center,223.3,2.87,0.622,1659.35,0.97
2026-08-28 02:42:03,Cafeteria Block,221.1,1.07,0.222,1061.03,0.94
2026-08-28 06:15:54,Main Meter,229.8,2.28,0.493,1791.02,0.94
2026-08-28 06:15:54,Lab Building A,231.8,1.67,0.368,1488.11,0.95
2026-08-28 06:15:54,Library Wing,239.8,1.14,0.241,1209.64,0.88
2026-08-28 06:15:54,Computer Center,218.8,1.82,0.37,1661.59,0.93
2026-08-28 06:15:54,Cafeteria Block,234.0,1.67,0.367,1063.39,0.94
2026-08-28 10:29:32,Main Meter,221.7,3.92,0.843,1796.06,0.97
2026-08-28 10:29:32,Lab Building A,236.3,3.05,0.685,1492.02,0.95
2026-08-28 10:29:32,Library Wing,228.6,3.4,0.738,1214.34,0.95
2026-08-28 10:29:32,Computer Center,222.4,4.89,1.044,1667.73,0.96
2026-08-28 10:29:32,Cafeteria Block,228.9,3.13,0.645,1067.08,0.9
2026-08-28 14:11:37,Main Meter,222.4,5.47,1.119,1802.65,0.92
2026-08-28 14:11:37,Lab Building A,229.4,2.9,0.632,1496.07,0.95
2026-08-28 14:11:37,Library Wing,234.9,3.42,0.731,1219.0,0.91
2026-08-28 14:11:37,Computer Center,234.7,5.98,1.277,1675.8,0.91
2026-08-28 14:11:37,Cafeteria Block,238.4,2.95,0.654,1070.97,0.93
2026-08-28 18:37:49,Main Meter,229.0,4.81,0.991,1808.79,0.9
2026-08-28 18:37:49,Lab Building A,232.7,2.53,0.53,1499.31,0.9
2026-08-28 18:37:49,Library Wing,235.7,3.92,0.896,1224.81,0.97
2026-08-28 18:37:49,Computer Center,237.5,5.17,1.142,1682.93,0.93
2026-08-28 18:37:49,Cafeteria Block,238.1,3.75,0.839,1076.2,0.94
2026-08-28 22:27:12,Main Meter,226.8,1.34,0.267,1810.47,0.88
2026-08-28 22:27:12,Lab Building A,223.7,1.64,0.349,1501.43,0.95
2026-08-28 22:27:12,Library Wing,232.0,1.27,0.28,1226.52,0.95
2026-08-28 22:27:12,Computer Center,234.2,2.24,0.483,1686.01,0.92
2026-08-28 22:27:12,Cafeteria Block,227.6,1.32,0.264,1077.9,0.88
2026-08-29 02:58:24,Main Meter,231.6,1.91,0.416,1812.79,0.94
2026-08-29 02:58:24,Lab Building A,227.9,1.65,0.342,1503.65,0.91
2026-08-29 02:58:24,Library Wing,233.2,1.55,0.322,1228.52,0.89
2026-08-29 02:58:24,Computer Center,228.5,3.22,0.647,1689.73,0.88
2026-08-29 02:58:24,Cafeteria Block,239.3,1.61,0.354,1080.07,0.92
2026-08-29 06:02:46,Main Meter,235.8,1.41,0.293,1814.63,0.88
2026-08-29 06:02:46,Lab Building A,229.3,1.16,0.237,1504.98,0.89
2026-08-29 06:02:46,Library Wing,234.1,1.49,0.321,1230.43,0.92
2026-08-29 06:02:46,Computer Center,232.8,3.31,0.724,1694.12,0.94
2026-08-29 06:02:46,Cafeteria Block,218.4,1.22,0.25,1081.6,0.94
2026-08-29 10:10:08,Main Meter,222.2,4.94,1.032,1820.71,0.94
2026-08-29 10:10:08,Lab Building A,232.4,3.07,0.678,1508.91,0.95
2026-08-29 10:10:08,Library Wing,225.8,3.98,0.872,1236.1,0.97
2026-08-29 10:10:08,Computer Center,238.5,6.7,1.486,1703.33,0.93
2026-08-29 10:10:08,Cafeteria Block,221.3,3.31,0.681,1085.76,0.93
2026-08-29 14:07:06,Main Meter,235.1,4.72,1.032,1826.63,0.93
2026-08-29 14:07:06,Lab Building A,229.3,4.04,0.843,1513.69,0.91
2026-08-29 14:07:06,Library Wing,226.4,3.69,0.81,1240.66,0.97
2026-08-29 14:07:06,Computer Center,221.1,7.85,1.614,1712.54,0.93
2026-08-29 14:07:06,Cafeteria Block,224.4,3.72,0.801,1090.79,0.96
2026-08-29 18:45:59,Main Meter,229.8,4.27,0.942,1832.38,0.96
2026-08-29 18:45:59,Lab Building A,220.7,4.03,0.854,1518.82,0.96
2026-08-29 18:45:59,Library Wing,226.7,3.05,0.65,1244.8,0.94
2026-08-29 18:45:59,Computer Center,236.4,6.92,1.521,1722.31,0.93
2026-08-29 18:45:59,Cafeteria Block,233.5,3.47,0.77,1095.37,0.95
2026-08-29 22:41:35,Main Meter,229.6,2.09,0.427,1835.03,0.89
2026-08-29 22:41:35,Lab Building A,222.5,1.21,0.245,1520.4,0.91
2026-08-29 22:41:35,Library Wing,219.1,1.43,0.276,1246.47,0.88
2026-08-29 22:41:35,Computer Center,228.0,1.8,0.39,1724.69,0.95
2026-08-29 22:41:35,Cafeteria Block,230.2,1.1,0.238,1096.71,0.94
2026-08-30 02:50:01,Main Meter,226.0,1.21,0.252,1836.61,0.92
2026-08-30 02:50:01,Lab Building A,238.3,1.7,0.385,1522.76,0.95
2026-08-30 02:50:01,Library Wing,232.2,1.25,0.276,1248.23,0.95
2026-08-30 02:50:01,Computer Center,228.1,2.0,0.411,1727.12,0.9
2026-08-30 02:50:01,Cafeteria Block,239.3,1.05,0.224,1098.16,0.89
2026-08-30 06:16:03,Main Meter,221.4,1.21,0.246,1838.11,0.92
2026-08-30 06:16:03,Lab Building A,234.0,1.81,0.402,1525.32,0.95
2026-08-30 06:16:03,Library Wing,238.0,1.28,0.286,1249.81,0.94
2026-08-30 06:16:03,Computer Center,239.7,3.12,0.666,1731.16,0.89
2026-08-30 06:16:03,Cafeteria Block,237.0,1.35,0.307,1100.1,0.96
2026-08-30 10:12:39,Main Meter,228.5,4.2,0.864,1843.22,0.9
2026-08-30 10:12:39,Lab Building A,233.9,4.02,0.846,1530.7,0.9
2026-08-30 10:12:39,Library Wing,229.8,3.19,0.674,1253.9,0.92
2026-08-30 10:12:39,Computer Center,229.0,5.68,1.158,1738.64,0.89
2026-08-30 10:12:39,Cafeteria Block,226.1,3.58,0.728,1104.56,0.9
2026-08-30 14:33:50,Main Meter,225.8,5.8,1.218,1849.94,0.93
2026-08-30 14:33:50,Lab Building A,220.5,4.1,0.823,1536.03,0.91
2026-08-30 14:33:50,Library Wing,231.7,2.95,0.601,1257.63,0.88
2026-08-30 14:33:50,Computer Center,232.1,4.9,1.046,1744.69,0.92
2026-08-30 14:33:50,Cafeteria Block,226.8,3.74,0.78,1109.03,0.92
2026-08-30 18:24:08,Main Meter,219.4,4.13,0.825,1854.88,0.91
2026-08-30 18:24:08,Lab Building A,232.7,3.23,0.684,1539.94,0.91
2026-08-30 18:24:08,Library Wing,237.5,3.45,0.762,1262.19,0.93
2026-08-30 18:24:08,Computer Center,227.9,7.31,1.599,1754.92,0.96
2026-08-30 18:24:08,Cafeteria Block,229.4,3.53,0.729,1113.39,0.9
2026-08-30 22:35:53,Main Meter,227.2,1.81,0.395,1857.33,0.96
2026-08-30 22:35:53,Lab Building A,226.3,1.79,0.369,1542.26,0.91
2026-08-30 22:35:53,Library Wing,218.7,1.84,0.378,1264.39,0.94
2026-08-30 22:35:53,Computer Center,230.5,2.16,0.473,1757.68,0.95
2026-08-30 22:35:53,Cafeteria Block,238.9,1.99,0.452,1116.24,0.95
2026-08-31 02:28:43,Main Meter,235.7,1.11,0.235,1858.67,0.9
2026-08-31 02:28:43,Lab Building A,224.7,1.62,0.339,1544.31,0.93
2026-08-31 02:28:43,Library Wing,220.4,1.48,0.313,1266.26,0.96
2026-08-31 02:28:43,Computer Center,218.4,2.27,0.441,1760.14,0.89
2026-08-31 02:28:43,Cafeteria Block,222.6,0.92,0.188,1117.39,0.92
2026-08-31 06:32:12,Main Meter,232.7,1.55,0.332,1860.6,0.92
2026-08-31 06:32:12,Lab Building A,236.1,1.46,0.324,1546.28,0.94
2026-08-31 06:32:12,Library Wing,239.4,0.98,0.213,1267.51,0.91
2026-08-31 06:32:12,Computer Center,224.0,2.03,0.432,1762.58,0.95
2026-08-31 06:32:12,Cafeteria Block,222.7,1.6,0.331,1119.41,0.93
2026-08-31 10:15:40,Main Meter,239.5,4.33,0.996,1866.16,0.96
2026-08-31 10:15:40,Lab Building A,237.1,4.17,0.939,1552.14,0.95
2026-08-31 10:15:40,Library Wing,236.0,4.11,0.863,1273.04,0.89
2026-08-31 10:15:40,Computer Center,219.9,5.9,1.155,1769.88,0.89
2026-08-31 10:15:40,Cafeteria Block,218.3,3.36,0.675,1123.71,0.92
2026-08-31 14:27:30,Main Meter,236.7,3.75,0.834,1870.91,0.94
2026-08-31 14:27:30,Lab Building A,218.9,4.01,0.79,1556.73,0.9
2026-08-31 14:27:30,Library Wing,239.7,3.85,0.867,1278.54,0.94
2026-08-31 14:27:30,Computer Center,232.3,6.48,1.37,1778.24,0.91
2026-08-31 14:27:30,Cafeteria Block,226.2,3.16,0.686,1127.89,0.96
2026-08-31 18:10:18,Main Meter,218.8,4.74,0.954,1876.44,0.92
2026-08-31 18:10:18,Lab Building A,225.9,2.67,0.561,1560.05,0.93
2026-08-31 18:10:18,Library Wing,221.8,3.73,0.769,1283.21,0.93
2026-08-31 18:10:18,Computer Center,228.6,6.73,1.431,1787.48,0.93
2026-08-31 18:10:18,Cafeteria Block,238.9,2.48,0.563,1130.99,0.95
2026-08-31 22:38:30,Main Meter,233.5,1.83,0.393,1878.92,0.92
2026-08-31 22:38:30,Lab Building A,233.2,1.68,0.372,1562.18,0.95
2026-08-31 22:38:30,Library Wing,222.9,0.87,0.176,1284.18,0.91
2026-08-31 22:38:30,Computer Center,222.8,2.15,0.436,1789.91,0.91
2026-08-31 22:38:30,Cafeteria Block,235.9,0.84,0.192,1132.05,0.97
2026-09-01 02:52:53,Main Meter,227.1,1.74,0.371,1881.02,0.94
2026-09-01 02:52:53,Lab Building A,239.5,0.93,0.203,1563.42,0.91
2026-09-01 02:52:53,Library Wing,227.2,1.06,0.231,1285.67,0.96
2026-09-01 02:52:53,Computer Center,235.9,1.81,0.384,1792.11,0.9
2026-09-01 02:52:53,Cafeteria Block,224.7,1.26,0.252,1133.55,0.89
2026-09-01 06:37:20,Main Meter,235.3,2.2,0.476,1884.09,0.92
2026-09-01 06:37:20,Lab Building A,219.2,1.04,0.214,1564.73,0.94
2026-09-01 06:37:20,Library Wing,239.8,0.94,0.201,1286.82,0.89
2026-09-01 06:37:20,Computer Center,225.1,2.64,0.553,1795.65,0.93
2026-09-01 06:37:20,Cafeteria Block,225.3,0.99,0.214,1134.81,0.96
2026-09-01 10:09:22,Main Meter,235.9,5.19,1.139,1890.63,0.93
2026-09-01 10:09:22,Lab Building A,238.4,3.67,0.831,1569.57,0.95
2026-09-01 10:09:22,Library Wing,239.0,3.05,0.7,1290.7,0.96
2026-09-01 10:09:22,Computer Center,224.5,6.64,1.357,1803.37,0.91
2026-09-01 10:09:22,Cafeteria Block,226.0,3.11,0.668,1138.66,0.95
2026-09-01 14:24:58,Main Meter,231.9,5.3,1.18,1897.94,0.96
2026-09-01 14:24:58,Lab Building A,228.9,4.46,0.909,1574.92,0.89
2026-09-01 14:24:58,Library Wing,218.3,4.15,0.843,1296.15,0.93
2026-09-01 14:24:58,Computer Center,220.2,5.08,1.051,1810.02,0.94
2026-09-01 14:24:58,Cafeteria Block,226.8,2.92,0.603,1142.4,0.91
2026-09-01 18:17:24,Main Meter,220.7,3.94,0.791,1902.88,0.91
2026-09-01 18:17:24,Lab Building A,226.6,4.08,0.823,1579.48,0.89
2026-09-01 18:17:24,Library Wing,231.4,4.06,0.902,1301.92,0.96
2026-09-01 18:17:24,Computer Center,234.2,6.17,1.402,1818.19,0.97
2026-09-01 18:17:24,Cafeteria Block,231.3,2.71,0.595,1145.96,0.95
2026-09-01 22:20:06,Main Meter,223.1,2.14,0.458,1905.71,0.96
2026-09-01 22:20:06,Lab Building A,226.4,1.7,0.343,1581.67,0.89
2026-09-01 22:20:06,Library Wing,220.4,1.52,0.312,1303.78,0.93
2026-09-01 22:20:06,Computer Center,224.2,2.56,0.551,1821.42,0.96
2026-09-01 22:20:06,Cafeteria Block,236.0,0.83,0.188,1147.06,0.96
2026-09-02 02:32:29,Main Meter,218.7,1.84,0.354,1907.79,0.88
2026-09-02 02:32:29,Lab Building A,224.9,1.27,0.26,1583.35,0.91
2026-09-02 02:32:29,Library Wing,219.3,1.12,0.226,1305.17,0.92
2026-09-02 02:32:29,Computer Center,239.4,1.59,0.343,1823.63,0.9
2026-09-02 02:32:29,Cafeteria Block,221.8,1.6,0.344,1149.16,0.97
2026-09-02 06:32:01,Main Meter,228.0,2.29,0.486,1910.76,0.93
2026-09-02 06:32:01,Lab Building A,223.0,1.13,0.229,1584.66,0.91
2026-09-02 06:32:01,Library Wing,220.5,1.42,0.301,1307.1,0.96
2026-09-02 06:32:01,Computer Center,227.6,2.17,0.469,1826.5,0.95
2026-09-02 06:32:01,Cafeteria Block,218.8,1.45,0.282,1150.98,0.89
2026-09-02 10:06:13,Main Meter,220.3,4.16,0.825,1915.35,0.9
2026-09-02 10:06:13,Lab Building A,227.3,2.93,0.599,1588.34,0.9
2026-09-02 10:06:13,Library Wing,225.7,3.01,0.645,1311.05,0.95
2026-09-02 10:06:13,Computer Center,238.4,7.86,1.668,1835.87,0.89
2026-09-02 10:06:13,Cafeteria Block,233.4,3.94,0.818,1155.65,0.89
2026-09-02 14:33:32,Main Meter,236.6,5.21,1.134,1921.71,0.92
2026-09-02 14:33:32,Lab Building A,229.5,2.65,0.56,1591.86,0.92
2026-09-02 14:33:32,Library Wing,233.5,3.31,0.742,1315.32,0.96
2026-09-02 14:33:32,Computer Center,228.1,6.66,1.367,1843.46,0.9
2026-09-02 14:33:32,Cafeteria Block,238.0,3.87,0.875,1161.3,0.95
2026-09-02 18:49:50,Main Meter,222.9,5.23,1.026,1927.35,0.88
2026-09-02 18:49:50,Lab Building A,221.3,3.46,0.712,1596.3,0.93
2026-09-02 18:49:50,Library Wing,219.7,2.99,0.578,1318.99,0.88
2026-09-02 18:49:50,Computer Center,224.1,5.16,1.052,1849.31,0.91
2026-09-02 18:49:50,Cafeteria Block,239.2,3.52,0.766,1166.23,0.91
2026-09-02 22:32:44,Main Meter,219.4,1.26,0.26,1928.96,0.94
2026-09-02 22:32:44,Lab Building A,222.8,1.36,0.279,1597.88,0.92
2026-09-02 22:32:44,Library Wing,236.1,1.87,0.415,1321.34,0.94
2026-09-02 22:32:44,Computer Center,230.0,1.96,0.428,1851.69,0.95
2026-09-02 22:32:44,Cafeteria Block,221.9,1.82,0.384,1168.69,0.95
2026-09-03 02:16:25,Main Meter,237.0,1.94,0.428,1931.34,0.93
2026-09-03 02:16:25,Lab Building A,230.6,1.02,0.223,1599.24,0.95
2026-09-03 02:16:25,Library Wing,222.3,0.94,0.186,1322.44,0.89
2026-09-03 02:16:25,Computer Center,239.4,2.62,0.608,1855.26,0.97
2026-09-03 02:16:25,Cafeteria Block,229.9,1.27,0.272,1170.39,0.93
2026-09-03 06:51:48,Main Meter,239.1,1.42,0.302,1933.22,0.89
2026-09-03 06:51:48,Lab Building A,230.1,1.83,0.371,1601.53,0.88
2026-09-03 06:51:48,Library Wing,233.9,1.15,0.239,1323.83,0.89
2026-09-03 06:51:48,Computer Center,218.1,2.11,0.414,1857.77,0.9
2026-09-03 06:51:48,Cafeteria Block,237.8,1.35,0.305,1172.27,0.95
2026-09-03 10:49:08,Main Meter,236.3,3.53,0.759,1937.88,0.91
2026-09-03 10:49:08,Lab Building A,233.6,3.72,0.826,1606.21,0.95
2026-09-03 10:49:08,Library Wing,223.8,3.67,0.788,1328.89,0.96
2026-09-03 10:49:08,Computer Center,237.0,7.63,1.682,1867.29,0.93
2026-09-03 10:49:08,Cafeteria Block,219.4,2.96,0.61,1176.09,0.94
2026-09-03 14:16:13,Main Meter,231.2,5.09,1.094,1944.8,0.93
2026-09-03 14:16:13,Lab Building A,233.6,2.78,0.623,1609.86,0.96
2026-09-03 14:16:13,Library Wing,226.4,3.6,0.766,1333.72,0.94
2026-09-03 14:16:13,Computer Center,224.0,5.67,1.156,1874.33,0.91
2026-09-03 14:16:13,Cafeteria Block,231.4,3.5,0.753,1180.79,0.93
2026-09-03 18:21:36,Main Meter,218.9,3.96,0.797,1949.52,0.92
2026-09-03 18:21:36,Lab Building A,219.9,4.11,0.795,1614.6,0.88
2026-09-03 18:21:36,Library Wing,227.9,3.77,0.79,1338.42,0.92
2026-09-03 18:21:36,Computer Center,232.9,6.79,1.471,1883.57,0.93
2026-09-03 18:21:36,Cafeteria Block,218.8,3.8,0.79,1185.26,0.95
2026-09-03 22:25:51,Main Meter,232.0,2.26,0.482,1952.3,0.92
2026-09-03 22:25:51,Lab Building A,224.5,1.44,0.31,1616.37,0.96
2026-09-03 22:25:51,Library Wing,228.8,0.9,0.194,1339.66,0.94
2026-09-03 22:25:51,Computer Center,219.5,3.18,0.621,1887.14,0.89
2026-09-03 22:25:51,Cafeteria Block,229.1,1.1,0.227,1186.59,0.9
2026-09-04 02:00:55,Main Meter,232.5,1.47,0.308,1954.09,0.9
2026-09-04 02:00:55,Lab Building A,237.2,1.35,0.304,1618.28,0.95
2026-09-04 02:00:55,Library Wing,229.5,1.52,0.317,1341.71,0.91
2026-09-04 02:00:55,Computer Center,231.9,3.19,0.673,1891.17,0.91
2026-09-04 02:00:55,Cafeteria Block,235.2,1.28,0.271,1188.16,0.9
2026-09-04 06:19:07,Main Meter,220.3,2.24,0.454,1956.91,0.92
2026-09-04 06:19:07,Lab Building A,226.7,1.37,0.295,1620.17,0.95
2026-09-04 06:19:07,Library Wing,235.2,1.61,0.36,1343.72,0.95
2026-09-04 06:19:07,Computer Center,225.3,2.99,0.613,1894.74,0.91
2026-09-04 06:19:07,Cafeteria Block,231.8,1.27,0.271,1189.92,0.92
2026-09-04 10:56:51,Main Meter,226.0,5.33,1.144,1963.93,0.95
2026-09-04 10:56:51,Lab Building A,227.3,2.92,0.611,1623.9,0.92
